-2545482.973	-6426943.219	-1178524.179	-0.53205	1.55296	-7.35937
-2546013.554	-6425386.536	-1185882.878	-0.52911	1.56039	-7.358
-2546541.189	-6423822.418	-1193240.201	-0.52616	1.56783	-7.35662
-2547065.877	-6422250.865	-1200596.14	-0.52321	1.57526	-7.35523
-2547587.618	-6420671.881	-1207950.685	-0.52026	1.58269	-7.35383
-2548106.41	-6419085.466	-1215303.829	-0.51732	1.59012	-7.35242
-2548622.253	-6417491.622	-1222655.563	-0.51437	1.59755	-7.35101
-2549135.147	-6415890.352	-1230005.878	-0.51142	1.60498	-7.34959
-2549645.091	-6414281.657	-1237354.766	-0.50847	1.6124	-7.34816
-2550152.085	-6412665.539	-1244702.217	-0.50552	1.61982	-7.34672
-2550656.128	-6411042.001	-1252048.225	-0.50256	1.62724	-7.34527
-2551157.218	-6409411.043	-1259392.78	-0.49961	1.63466	-7.34381
-2551655.357	-6407772.669	-1266735.874	-0.49666	1.64208	-7.34234
-2552150.543	-6406126.879	-1274077.497	-0.49371	1.64949	-7.34087
-2552642.775	-6404473.676	-1281417.643	-0.49075	1.6569	-7.33939
-2553132.054	-6402813.062	-1288756.301	-0.4878	1.66431	-7.3379
-2553618.378	-6401145.039	-1296093.465	-0.48484	1.67172	-7.3364
-2554101.747	-6399469.609	-1303429.124	-0.48189	1.67913	-7.33489
-2554582.16	-6397786.773	-1310763.271	-0.47893	1.68653	-7.33337
-2555059.618	-6396096.534	-1318095.897	-0.47598	1.69393	-7.33185
-2555534.119	-6394398.893	-1325426.994	-0.47302	1.70133	-7.33031
-2556005.662	-6392693.854	-1332756.553	-0.47006	1.70873	-7.32877
-2556474.248	-6390981.417	-1340084.566	-0.46711	1.71613	-7.32722
-2556939.876	-6389261.584	-1347411.023	-0.46415	1.72352	-7.32566
-2557402.545	-6387534.359	-1354735.918	-0.46119	1.73091	-7.32409
-2557862.255	-6385799.742	-1362059.241	-0.45823	1.7383	-7.32252
-2558319.005	-6384057.736	-1369380.983	-0.45527	1.74569	-7.32093
-2558772.795	-6382308.343	-1376701.137	-0.45231	1.75308	-7.31934
-2559223.624	-6380551.565	-1384019.693	-0.44935	1.76046	-7.31774
-2559671.492	-6378787.404	-1391336.643	-0.44638	1.76784	-7.31613
-2560116.398	-6377015.862	-1398651.98	-0.44342	1.77522	-7.31451
-2560558.341	-6375236.941	-1405965.693	-0.44046	1.7826	-7.31288
-2560997.322	-6373450.644	-1413277.776	-0.4375	1.78998	-7.31125
-2561433.34	-6371656.972	-1420588.218	-0.43453	1.79735	-7.3096
-2561866.394	-6369855.928	-1427897.013	-0.43157	1.80472	-7.30795
-2562296.483	-6368047.513	-1435204.151	-0.42861	1.81209	-7.30629
-2562723.608	-6366231.73	-1442509.624	-0.42564	1.81946	-7.30462
-2563147.767	-6364408.581	-1449813.423	-0.42267	1.82682	-7.30294
-2563568.961	-6362578.068	-1457115.54	-0.41971	1.83419	-7.30126
-2563987.189	-6360740.193	-1464415.967	-0.41674	1.84155	-7.29956
-2564402.45	-6358894.959	-1471714.695	-0.41378	1.84891	-7.29786
-2564814.744	-6357042.367	-1479011.716	-0.41081	1.85626	-7.29615
-2565224.071	-6355182.421	-1486307.02	-0.40784	1.86362	-7.29443
-2565630.429	-6353315.121	-1493600.601	-0.40487	1.87097	-7.2927
-2566033.819	-6351440.47	-1500892.448	-0.4019	1.87832	-7.29096
-2566434.241	-6349558.47	-1508182.555	-0.39893	1.88567	-7.28922
-2566831.692	-6347669.125	-1515470.911	-0.39597	1.89301	-7.28746
-2567226.174	-6345772.435	-1522757.51	-0.393	1.90035	-7.2857
-2567617.686	-6343868.403	-1530042.342	-0.39002	1.90769	-7.28393
-2568006.227	-6341957.031	-1537325.4	-0.38705	1.91503	-7.28215
-2568391.797	-6340038.322	-1544606.673	-0.38408	1.92237	-7.28036
-2568774.396	-6338112.278	-1551886.155	-0.38111	1.9297	-7.27857
-2569154.022	-6336178.901	-1559163.837	-0.37814	1.93704	-7.27676
-2569530.676	-6334238.193	-1566439.71	-0.37517	1.94437	-7.27495
-2569904.358	-6332290.157	-1573713.765	-0.37219	1.95169	-7.27313
-2570275.066	-6330334.795	-1580985.995	-0.36922	1.95902	-7.2713
-2570642.8	-6328372.11	-1588256.391	-0.36625	1.96634	-7.26946
-2571007.561	-6326402.102	-1595524.945	-0.36327	1.97366	-7.26761
-2571369.347	-6324424.776	-1602791.648	-0.3603	1.98098	-7.26576
-2571728.158	-6322440.133	-1610056.492	-0.35732	1.98829	-7.2639
-2572083.994	-6320448.175	-1617319.468	-0.35435	1.99561	-7.26202
-2572436.854	-6318448.906	-1624580.567	-0.35137	2.00292	-7.26014
-2572786.739	-6316442.326	-1631839.783	-0.34839	2.01023	-7.25825
-2573133.647	-6314428.44	-1639097.105	-0.34542	2.01753	-7.25636
-2573477.578	-6312407.248	-1646352.526	-0.34244	2.02484	-7.25445
-2573818.532	-6310378.754	-1653606.038	-0.33946	2.03214	-7.25254
-2574156.508	-6308342.959	-1660857.631	-0.33649	2.03944	-7.25062
-2574491.507	-6306299.867	-1668107.297	-0.33351	2.04673	-7.24868
-2574823.527	-6304249.479	-1675355.029	-0.33053	2.05403	-7.24675
-2575152.568	-6302191.798	-1682600.818	-0.32755	2.06132	-7.2448
-2575478.631	-6300126.827	-1689844.654	-0.32457	2.06861	-7.24284
-2575801.714	-6298054.567	-1697086.531	-0.32159	2.0759	-7.24088
